"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"p_0001";"v_283";"v_1";"v_321";"v_322";"v_323";"v_324";"v_325";"v_326";"v_327";"v_328";"v_329";"v_330";"v_169";"v_285";"v_282";"v_10";"v_11";"v_286";"v_19";"v_20";"v_21";"v_22";"v_23";"v_24";"v_25";"v_26";"v_27";"v_28";"v_29";"v_30";"v_31";"v_32";"v_33";"v_34";"v_35";"v_292";"v_293";"v_49";"v_50";"v_54";"v_331";"v_297";"v_298";"v_316";"v_317";"v_318";"v_319";"v_55";"v_56";"v_287";"v_296";"v_306";"v_307";"v_313";"v_314";"v_104";"v_105";"v_106";"v_107";"v_108";"v_109";"v_205";"v_206";"v_207";"v_208";"v_209";"v_210";"v_228";"v_229";"v_230";"v_231";"v_232";"v_126";"v_85";"v_86";"v_87";"v_88";"v_234";"v_233";"v_100";"v_99";"v_101";"v_120";"v_121";"v_122";"v_284";"v_239";"v_240";"v_238";"v_132";"v_133";"v_134";"v_135";"v_136";"v_137";"v_247";"v_248";"v_249";"v_250";"v_251";"v_252";"v_144";"v_145";"v_146";"v_147";"v_148";"v_149";"v_150";"v_151";"v_152";"v_153";"v_154";"v_265";"v_157";"v_266";"v_164";"v_267";"v_165";"v_268";"v_166";"v_269";"v_167";"v_270";"v_168";"v_288";"v_333";"v_334";"v_272";"v_273";"v_186";"v_187";"v_188";"v_190";"v_191";"v_271";"v_193";"v_195";"v_196";"ext_host";"ip_addr";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6028401";"rts6028402";"rts6028403";"rts6028404";"rts6028405";"rts6028407";"rts6028408";"rts6028410";"rts6028411";"rts6028412";"rts6028413";"rts6028414";"rts6028415";"rts6028416";"rts6028417";"rts6028419";"rts6028420";"rts6028421";"rts6028422";"rts6028423";"rts6028424";"rts6028425";"rts6028426";"rts6028427";"rts6028428";"rts6028429";"rts6028430";"rts6028431";"rts6028432";"rts6028434"
"2113";"0";"0";"31";"6028435";"-77";"826";"11698793-479E-4CF3-90D2-20A68443A0F1";"3";"gar nichts";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"1";"35";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"3";"2";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"3";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"1";"-77";"-77";"-77";"2";"6";"7";"4";"1";"1";"2";"3";"2";"4";"2";"4";"2";"3";"7";"7";"7";"5";"2";"2";"2";"2";"2";"2";"2";"2";"7";"1";"0";"0";"0";"1";"2";"0";"2";"1";"1";"3";"1";"1";"6";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"7";"7";"7";"1";"1";"1";"7";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"8";"2";"1";"6";"8";"-99";"4";"-99";"23";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.73";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"62155e21c6ccbf6fd4fbe535a11a75c1";"3";"0";"1634592423";"2021-10-18 21:27:03";"2021-10-18 21:40:49";"0000-00-00 00:00:00";"7";"24";"89";"121";"142";"0";"168";"0";"213";"248";"278";"301";"339";"390";"405";"488";"519";"548";"571";"617";"626";"659";"689";"697";"709";"732";"744";"765";"817";"826"
"2114";"0";"0";"31";"6028435";"-77";"869";"44646CFB-D330-40B5-85B5-F681E4122B21";"3";"Nic";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"12";"2";"1";"1";"1";"1";"1";"3";"2";"1";"1";"1";"3";"3";"3";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"2";"1";"1";"0";"2";"5";"5";"2";"2";"6";"3";"6";"1";"1";"1";"1";"2";"3";"3";"4";"6";"5";"2";"2";"2";"2";"2";"2";"1";"1";"4";"1";"0";"0";"0";"1";"1";"0";"2";"2";"2";"4";"4";"4";"6";"3";"2";"4";"3";"4";"5";"5";"5";"5";"4";"4";"4";"5";"7";"2";"3";"4";"7";"-99";"1";"-99";"4";"-99";"1";"-99";"1";"-99";"1";"-99";"3";"4";"2";"1";"2";"7";"-99";"4";"-99";"8";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1";"https://www.panelservice.com/ps/se.ashx";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"3";"3,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"bbb2d1f633485460a0e1ab1a6c6ca418";"3";"0";"1634592555";"2021-10-18 21:29:15";"2021-10-18 21:43:44";"0000-00-00 00:00:00";"4";"20";"75";"104";"121";"0";"145";"157";"218";"243";"282";"296";"334";"373";"385";"444";"473";"547";"582";"648";"656";"685";"727";"751";"770";"784";"802";"822";"865";"869"
"2115";"0";"0";"31";"6028435";"-77";"1398";"38592FB2-CA52-4048-8DF3-45CCE60BA922";"3";"Finanzsystem, open-source,";"1";"1";"2";"1";"2";"2";"1";"2";"1";"2";"1";"46";"2";"1";"1";"3";"1";"3";"1";"1";"1";"1";"1";"3";"3";"3";"1";"1";"0";"1";"0";"0";"0";"0";"0";"6";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"2";"2";"0";"1";"0";"2";"6";"6";"4";"1";"5";"6";"2";"4";"5";"5";"6";"2";"7";"5";"3";"3";"5";"2";"2";"2";"2";"2";"1";"-77";"5";"4";"1";"0";"0";"0";"1";"1";"0";"2";"3";"2";"3";"3";"3";"6";"3";"3";"4";"4";"4";"4";"4";"3";"4";"3";"4";"4";"7";"4";"4";"3";"3";"6";"teure Gegenstände, Kfz, Haus, Belege allgemein.";"2";"da ich keine Anteile an irgendetwas besitze, sehe ich hier keine Notwendigkeit für ein solches Konzept.";"6";"überall, wo eine sichere Legitimierung erforderlich ist.";"5";"beim Hauskauf z.B.";"6";"Videos anschauen, Musik anhören, Texte lesen";"5";"Pornos";"6";"5";"2";"1";"4";"5";"-99";"1";"-99";"16";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"fc4f83f91520bef74cfb121f7969a95f";"3";"0";"1634593184";"2021-10-18 21:39:44";"2021-10-18 22:03:02";"0000-00-00 00:00:00";"5";"118";"224";"253";"273";"0";"301";"307";"344";"441";"478";"504";"673";"746";"763";"806";"846";"871";"893";"947";"960";"1157";"1199";"1241";"1277";"1314";"1337";"1352";"1390";"1398"
"2116";"0";"0";"32";"6028435";"-77";"-1";"817669A4-B8B9-4A31-94C5-5D24E0593F34";"3";"Kette";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"51";"2";"1";"1";"3";"3";"3";"3";"1";"3";"1";"1";"3";"3";"3";"3";"1";"1";"0";"0";"0";"0";"0";"0";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"4";"5";"0";"1";"0";"1";"4";"6";"6";"6";"6";"6";"4";"3";"2";"3";"4";"2";"5";"5";"6";"6";"4";"2";"2";"2";"2";"1";"2";"1";"4";"4";"3";"0";"0";"0";"1";"1";"0";"2";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"4";"6";"2";"6";"6";"6";"2";"6";"Für mein Haus und mein Auto";"4";"Bei keinem";"6";"Impfnachweis";"6";"Versicherung für die in der das Auto wirklich genutzt wird";"4";"Ich weiss es nicht ";"4";"Nichts";"6";"5";"2";"1";"4";"2";"-99";"3";"-99";"18";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.1.0; SM-T585) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"6";"6,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"d69784e1ddd44a67f77d3f2ffd64ffb8";"3";"0";"1634593250";"2021-10-18 21:40:50";"2021-10-19 04:40:49";"0000-00-00 00:00:00";"4";"21";"164";"192";"224";"0";"250";"261";"300";"333";"368";"388";"425";"481";"509";"541";"601";"623";"642";"678";"689";"24724";"24764";"24853";"24964";"25045";"25095";"25134";"25192";"25199"
"2117";"0";"0";"32";"6028435";"-77";"-1";"CE903CE9-4588-42EA-84F0-9462BBE655D8";"3";"Nichts";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"42";"2";"1";"1";"1";"3";"3";"3";"2";"1";"2";"3";"3";"3";"3";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"1";"3";"4";"3";"3";"5";"5";"5";"1";"1";"3";"4";"2";"1";"4";"7";"6";"6";"2";"2";"2";"2";"2";"1";"-77";"6";"4";"1";"0";"0";"0";"1";"1";"0";"2";"1";"2";"4";"4";"3";"6";"4";"4";"6";"6";"4";"6";"5";"4";"7";"4";"4";"6";"7";"7";"4";"4";"2";"2";"Ich habe lieber noch etwas in der Hand mag die digitale Version nicht";"1";"gar nicht";"6";"weiss nicht";"1";"nicht relevant";"1";"gar nicht";"5";"-99";"5";"5";"2";"1";"2";"2";"-99";"1";"-99";"2";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,4";"0";"6028401,6028401,6028401,6028401,6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028432,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"3597ebe226ec19e345578d42fcec15fa";"3";"0";"1634593460";"2021-10-18 21:44:20";"2021-10-19 16:02:10";"0000-00-00 00:00:00";"31258";"31542";"32501";"33239";"33799";"0";"34121";"37014";"39464";"41177";"41202";"41226";"46368";"46395";"46405";"47080";"54216";"55140";"55481";"56477";"56563";"59982";"62673";"62730";"62783";"62826";"64158";"64180";"65018";"65870"
"2118";"0";"0";"31";"6028435";"-77";"785";"E42E0AAF-4FD4-43B6-B63B-0E79A30E512A";"3";"Keine Ahnung ";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"28";"2";"2";"2";"4";"2";"2";"3";"2";"2";"1";"2";"1";"2";"2";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"4";"4";"1";"0";"0";"2";"2";"2";"5";"3";"2";"2";"7";"1";"2";"2";"2";"2";"1";"6";"7";"6";"6";"2";"1";"1";"2";"2";"1";"-77";"2";"6";"3";"0";"0";"0";"1";"2";"0";"2";"3";"3";"3";"3";"3";"6";"2";"3";"4";"3";"5";"3";"3";"2";"4";"3";"5";"5";"6";"3";"3";"2";"5";"2";"Ausweis";"2";"Gar nicht ";"5";"Einkaufen ";"7";"Anschaffung Neuware";"1";"Ja";"6";"Kleinkram ";"3";"4";"2";"1";"1";"2";"-99";"3";"-99";"12";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"2d83251796422321c85e5a7ad6b2bf9b";"3";"0";"1634596137";"2021-10-18 22:28:57";"2021-10-18 22:42:02";"0000-00-00 00:00:00";"4";"19";"85";"126";"141";"0";"160";"167";"209";"238";"270";"288";"323";"365";"374";"383";"402";"435";"467";"568";"570";"601";"622";"648";"683";"707";"726";"743";"779";"785"
"2119";"0";"0";"31";"6028435";"-77";"3690";"11C78052-F53A-4D93-B76D-E30968E61633";"3";"Arbeit mit Computern";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"23";"1";"2";"7";"10";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"0";"1";"0";"1";"1";"1";"0";"7";"7";"1";"1";"6";"1";"1";"1";"1";"0";"1";"1";"7";"8";"-77";"-77";"-77";"1";"2";"2";"6";"6";"6";"6";"2";"6";"6";"6";"6";"2";"6";"4";"4";"4";"4";"2";"1";"1";"1";"1";"1";"-77";"6";"2";"6";"0";"1";"1";"0";"1";"0";"2";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"2";"2";"2";"6";"6";"6";"2";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"5";"10";"1";"1";"4";"4";"-99";"5";"-99";"2";"-99";"1";"-99";"1";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028407,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"41a8ace2672b79ab268fab54159f1cd4";"3";"0";"1634599707";"2021-10-18 23:28:27";"2021-10-19 00:29:57";"0000-00-00 00:00:00";"5";"15";"52";"69";"790";"801";"812";"0";"834";"847";"861";"873";"895";"912";"2466";"0";"2503";"2516";"2524";"2544";"2547";"3052";"3058";"3062";"3065";"3082";"3086";"3100";"3118";"3690"
"2120";"0";"0";"31";"6028435";"-77";"1496";"9457921C-9C27-4227-8288-BDA1FC060A3C";"3";"nichts";"1";"1";"2";"1";"1";"2";"1";"2";"1";"2";"2";"51";"2";"1";"3";"4";"3";"2";"3";"2";"2";"2";"2";"3";"3";"2";"2";"1";"1";"0";"0";"0";"0";"0";"0";"4";"2";"1";"-77";"7";"4";"1";"0";"0";"0";"2";"1";"3";"3";"-77";"-77";"-77";"1";"4";"4";"4";"3";"3";"3";"3";"3";"2";"2";"3";"2";"3";"4";"6";"6";"5";"2";"2";"1";"2";"2";"2";"1";"5";"3";"1";"0";"0";"0";"1";"1";"0";"1";"4";"5";"4";"4";"3";"6";"5";"5";"5";"5";"5";"5";"5";"4";"4";"5";"3";"4";"5";"5";"5";"5";"2";"5";"Schutz vor Hacker";"5";"gar nicht";"6";"im Gesundheitswesen";"5";"keinen";"5";"weiß nicht";"4";"keine";"6";"7";"2";"1";"2";"2";"-99";"1";"-99";"21";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"6";"6,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028407,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"a39ff0fefd4532dc1c3b9e50086193d9";"3";"0";"1634600505";"2021-10-18 23:41:45";"2021-10-19 00:06:41";"0000-00-00 00:00:00";"7";"16";"99";"136";"165";"198";"245";"0";"316";"359";"390";"428";"473";"554";"565";"704";"785";"844";"877";"942";"947";"1038";"1082";"1144";"1295";"1346";"1393";"1415";"1487";"1496"
"2121";"0";"0";"31";"6028435";"-77";"931";"94EBE17D-201E-45FF-9D2C-909CCDF3B6FF";"3";"Politiker ";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"25";"1";"1";"1";"4";"2";"2";"2";"2";"2";"2";"1";"3";"2";"1";"1";"2";"0";"1";"0";"0";"0";"1";"1";"3";"3";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"4";"3";"0";"1";"1";"2";"7";"7";"1";"1";"1";"3";"4";"2";"2";"1";"5";"2";"5";"1";"7";"7";"4";"2";"2";"2";"2";"2";"2";"1";"4";"4";"1";"1";"0";"0";"0";"1";"0";"2";"2";"2";"1";"4";"1";"6";"1";"4";"4";"4";"4";"7";"4";"2";"4";"4";"4";"4";"5";"1";"1";"1";"1";"4";"Nichts";"1";"Gar nicht";"1";"Gar nicht";"2";"Keinen";"4";"Unterhaltung und Lizenzen ";"1";"Nichts";"4";"4";"2";"1";"1";"7";"-99";"6";"-99";"4";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Android 7.0; Mobile; rv:93.0) Gecko/93.0 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"39b4bc979ac3f536f406c7274e76e478";"3";"0";"1634600779";"2021-10-18 23:46:19";"2021-10-19 00:01:50";"0000-00-00 00:00:00";"5";"19";"148";"187";"222";"0";"245";"256";"301";"336";"363";"377";"403";"437";"455";"0";"509";"549";"587";"639";"648";"678";"704";"737";"774";"832";"856";"872";"922";"931"
"2122";"0";"0";"31";"6028435";"-77";"1094";"5F99947B-2296-47A7-BFC5-0C8BC8A44C04";"3";"Bitcoin";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"53";"1";"3";"2";"6";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"0";"0";"0";"0";"0";"1";"0";"5";"5";"1";"2";"13";"3";"0";"1";"0";"0";"1";"1";"3";"3";"-77";"-77";"-77";"2";"7";"7";"1";"1";"2";"2";"3";"4";"1";"3";"5";"2";"5";"2";"6";"1";"5";"2";"2";"2";"1";"1";"1";"-77";"6";"4";"4";"1";"0";"0";"0";"1";"0";"2";"5";"5";"4";"4";"4";"6";"1";"1";"1";"1";"1";"1";"4";"4";"1";"4";"5";"3";"3";"6";"5";"3";"4";"5";"-99";"3";"-99";"5";"-99";"5";"-99";"5";"-99";"6";"-99";"8";"7";"1";"1";"3";"5";"-99";"5";"-99";"2";"-99";"1";"-99";"1";"-99";"-99";"Mozilla/5.0 (Android 8.1.0; Mobile; rv:93.0) Gecko/93.0 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"6";"6,2,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028407,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"9df131a210adfa653765b74e8663bff4";"3";"0";"1634601968";"2021-10-19 00:06:08";"2021-10-19 00:24:22";"0000-00-00 00:00:00";"10";"36";"152";"199";"240";"285";"322";"0";"377";"424";"462";"483";"528";"571";"593";"0";"647";"685";"723";"799";"807";"839";"862";"901";"939";"973";"993";"1025";"1087";"1093"
"2123";"0";"0";"31";"6028435";"-77";"683";"269BFA8B-DA54-4113-99D7-2D61B73D754D";"3";"???";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"30";"2";"0";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"5";"0";"1";"0";"2";"1";"4";"7";"7";"7";"7";"7";"7";"4";"3";"7";"2";"7";"1";"4";"1";"1";"2";"2";"2";"2";"2";"1";"-77";"4";"4";"4";"0";"0";"0";"1";"3";"0";"2";"1";"1";"7";"7";"7";"6";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"7";"4";"4";"4";"4";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"1";"-99";"5";"1";"2";"1";"3";"2";"-99";"4";"-99";"8";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 YaBrowser/21.9.1.684 Yowser/2.5 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,5";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"228606b6ec2bb76a8588ecd66dc336ce";"3";"0";"1634606549";"2021-10-19 01:22:29";"2021-10-19 01:33:52";"0000-00-00 00:00:00";"6";"21";"75";"110";"128";"0";"144";"149";"192";"227";"262";"278";"331";"359";"377";"381";"416";"462";"480";"509";"513";"544";"562";"579";"597";"608";"632";"645";"676";"683"
"2124";"0";"0";"31";"6028435";"-77";"1309";"87AE276B-52CF-473E-8B31-ECB738293B00";"3";"Datenbank";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"40";"2";"1";"1";"1";"3";"3";"3";"2";"1";"2";"3";"3";"3";"3";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"2";"0";"1";"0";"2";"6";"6";"2";"4";"2";"4";"5";"4";"1";"1";"4";"2";"5";"4";"6";"7";"6";"2";"2";"2";"2";"2";"2";"1";"4";"4";"1";"0";"0";"0";"1";"1";"0";"2";"3";"3";"4";"3";"3";"6";"5";"4";"4";"4";"4";"5";"4";"4";"3";"4";"4";"4";"4";"2";"2";"2";"4";"5";"-99";"4";"-99";"7";"-99";"6";"-99";"1";"-99";"4";"-99";"6";"6";"2";"0";"2";"7";"-99";"9";"Hausfrau";"24";"keine";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028432,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"a087de749816b498dbeeef20ab1539d0";"3";"0";"1634609455";"2021-10-19 02:10:55";"2021-10-19 02:32:44";"0000-00-00 00:00:00";"9";"24";"247";"306";"334";"0";"360";"372";"441";"480";"521";"556";"606";"662";"676";"734";"787";"849";"908";"1002";"1015";"1053";"1082";"1115";"1150";"1166";"1187";"1214";"1299";"1309"
